longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,,median_house_value
-118.24,34.01,30,405,86,376,68,1.7813,136139,<1H OCEAN,,127500
-116.9,33.74,14,2281,426,894,430,2.3712,123668,INLAND,,127900
-117.06,32.69,9,1520,269,1250,265,4.8875,157899,NEAR OCEAN,,157700
-122.14,37.69,37,2141,535,1093,555,2.9958,180879,NEAR BAY,,178400
-118.3,34.1,38,2067,914,2717,853,1.7641,236243,<1H OCEAN,,250000
-117.79,33.73,3,8240,1410,3318,1270,7.2074,306639.02,<1H OCEAN,,291300
-118.39,34.08,52,1244,304,444,282,3.5114,417109.08,<1H OCEAN,,430800
-121.84,39.76,14,2351,620,1215,548,2.3155,96125,INLAND,,102300
-118.32,33.96,47,1885,361,954,357,3.8512,163883,<1H OCEAN,,171300
-118.13,34.14,23,5465,1494,2511,1359,3.4531,229507,<1H OCEAN,,210900
-117.09,32.63,33,620,161,420,164,1.8417,141515,NEAR OCEAN,,150000
-119.74,34.41,30,2365,417,1053,409,5.5959,346018.06,NEAR OCEAN,,346200
-117.16,32.75,34,1785,558,804,490,2.2687,200852,NEAR OCEAN,,200000
-117.24,33.21,19,1872,489,1859,446,2.1875,128852,<1H OCEAN,,121700
-118.08,33.77,26,3083,806,960,723,1.9074,96052.02,<1H OCEAN,,68500
-117.25,34.12,17,3107,752,2160,643,1.8463,75022,INLAND,,72600
-121.6,37.09,24,1511,318,1052,292,3.625,290550,<1H OCEAN,,350000
-122.3,37.53,40,1833,308,751,306,6,386448.04,NEAR OCEAN,,384200
-117.17,32.81,26,788,127,346,125,5.0603,213556.05,NEAR OCEAN,,185700
-118.35,34.07,48,890,255,434,232,3.6111,422866.01,<1H OCEAN,,450000
-122.22,37.46,13,2888,546,1182,504,6.0255,413344.15,NEAR OCEAN,,409300
-122.42,37.74,52,1540,370,1136,363,4.3125,253595,NEAR BAY,,243000
-121.98,37.97,26,2738,428,1316,430,5.2442,204586,INLAND,,213200
-122.01,36.97,52,920,202,525,264,2.9444,244586.02,NEAR OCEAN,,232800
-118.43,34.16,34,2622,467,1233,476,4.0474,367020,<1H OCEAN,,379700
-117.73,33.57,5,11976,2495,4327,2009,4.8488,215700.03,<1H OCEAN,,194400
-121.82,39.72,42,2978,694,1879,679,1.5064,62508,INLAND,,66300
-118.04,34.12,30,2170,318,984,309,5.6916,456993.73,INLAND,,500001
-118.34,33.94,36,2796,1041,4033,944,2.4886,160418,<1H OCEAN,,160700
-122.18,37.45,37,5257,1360,2128,1264,4,375546.08,NEAR BAY,,394300
-117.25,33.92,7,9812,1914,5595,1729,4.1482,128219,INLAND,,124600
-122.08,37.58,15,2576,418,1657,410,5.5218,249963,NEAR BAY,,254400
-118.11,34.18,52,3571,510,1434,490,5.9009,360242,INLAND,,376000
-118.37,34.14,23,1883,512,774,478,3.5096,398073.08,<1H OCEAN,,396400
-117.18,32.69,44,2819,514,1258,503,4.4777,428582.01,NEAR OCEAN,,452800
-117.22,32.73,38,3966,768,1640,729,3.8409,302014.01,NEAR OCEAN,,291400
-117.13,32.75,28,2279,671,1166,623,1.95,142472,NEAR OCEAN,,150000
-118.13,34.02,36,984,275,1024,284,2.125,161697,<1H OCEAN,,153500
-117.97,34.06,31,2516,,2194,497,3.2413,161040,<1H OCEAN,,155500
-122.72,38.42,26,3604,734,2605,704,3.0969,151928,<1H OCEAN,,143800
-122.44,37.78,31,1364,386,707,379,3.1607,313438,NEAR BAY,,293800
-122.42,37.77,52,2185,656,1266,626,2.7794,352957.02,NEAR BAY,,350000
-119.3,34.29,26,3665,932,2775,870,1.9286,182975,NEAR OCEAN,,160500
-122.47,37.78,52,3021,569,1479,514,4.0208,405602.05,NEAR BAY,,414600
-117.35,34,38,1214,254,723,236,2.5469,91503,INLAND,,87800
-122.07,37.86,17,1102,224,317,208,3.5893,234481,NEAR BAY,,206300
-121.95,37.35,36,832,211,545,211,3.2813,247312,<1H OCEAN,,244400
-119.74,34.44,26,4257,1031,1861,950,3.4047,292059.01,NEAR OCEAN,,294500
-121.18,37.64,43,1244,209,611,197,2.875,155857,INLAND,,187500
-122.21,40.2,19,3404,731,1421,683,2.6149,87022,INLAND,,84400
-122.19,37.74,43,707,147,417,155,2.5139,89024,NEAR BAY,,83400
-118.3,33.73,42,1731,,866,403,2.7451,249740,NEAR OCEAN,,255400
-122.5,37.75,43,2373,481,1247,454,4.0985,283460,NEAR OCEAN,,283200
-118.4,34.03,43,1006,201,520,199,6.5669,399434.17,<1H OCEAN,,372800
-123.54,39.17,18,2251,510,1032,369,2.2946,107372,<1H OCEAN,,101000
-118.14,33.86,44,1436,257,745,233,4.625,217214,<1H OCEAN,,213400
-122.19,37.48,38,1300,269,608,292,4.5568,297540.04,NEAR BAY,,286900
-122,38.99,39,1548,323,815,286,2.9489,85679,INLAND,,67500
-119.76,36.73,46,1347,282,854,267,1.8723,55508,INLAND,,52600
-117.99,34.14,30,2346,,1988,474,2.5625,152195,INLAND,,153000
-123.21,40.51,16,241,84,152,61,1.375,53850.95,INLAND,,48800
-121.94,37.95,18,2541,355,986,346,7.1978,292709,INLAND,,288000
-121.87,37.42,19,12128,2112,6810,2040,6.4419,287725.03,<1H OCEAN,,264500
-117.37,34.12,32,3190,568,1614,512,3.8398,114334,INLAND,,118200
-121.99,38.26,18,921,126,368,120,6.0842,248826,INLAND,,261100
-121.48,38.59,43,987,240,1253,237,0.9204,87821,INLAND,,82100
-119.72,36.81,15,2175,564,1194,482,2.6767,83494,INLAND,,87500
-122.54,37.72,17,2975,968,1453,828,3.527,290561,NEAR OCEAN,,318900
-118.15,33.84,36,2987,491,1360,497,4.8013,224041,<1H OCEAN,,224100
-122.04,37.57,12,5719,1064,3436,1057,5.2879,245484,NEAR BAY,,231200
-122.53,37.97,37,1340,322,621,314,3.5588,273420,NEAR BAY,,268800
-118.19,34.08,35,1554,381,1487,374,1.9038,143265,<1H OCEAN,,139500
-116.99,32.85,32,5211,949,3025,948,4.0931,143567,<1H OCEAN,,134200
-121.83,37.2,6,3694,574,1554,527,6.8333,339337.02,<1H OCEAN,,348000
-117.25,34.49,4,2372,361,1017,322,5.1112,164504,INLAND,,170900
-121.13,38.55,8,530,109,398,96,4.2031,194157,INLAND,,212500
-118.76,34.13,10,4355,716,2030,674,6.5571,443562.67,NEAR OCEAN,,500001
-117.97,33.76,18,1862,399,1301,369,3.1771,198200,<1H OCEAN,,194000
-118.54,34.05,33,6778,1092,2540,1052,8.565,495613.85,<1H OCEAN,,500001
-118.3,34.02,34,3184,772,2474,705,1.631,139343,<1H OCEAN,,137500
-121.3,38.65,36,1665,293,846,306,3.5852,126588,INLAND,,121600
-124.16,40.78,46,1975,346,791,349,3.8,89033,NEAR OCEAN,,81800
-122.34,37.55,25,4470,518,1507,504,13.3913,500001,NEAR OCEAN,,500001
-122.03,37.03,21,4650,733,2014,704,5.6233,316845.01,NEAR OCEAN,,322000
-118.19,34.02,45,1535,432,1820,419,1.7801,142903,<1H OCEAN,,142800
-121.58,37.01,44,3192,565,1439,568,4.3693,217662,INLAND,,234000
-118.54,34.23,35,3422,601,1690,574,4.375,231184,<1H OCEAN,,232900
-121.75,36.77,25,1851,418,1678,390,3.2937,146536,<1H OCEAN,,135300
-120.36,40.45,19,689,143,355,127,1.7333,73024,INLAND,,70000
-122.42,37.75,52,1609,510,1155,439,2.2328,252760.01,NEAR BAY,,250000
-117.08,32.67,31,3008,764,2088,757,2.5662,115727,NEAR OCEAN,,118200
-121.37,38.63,32,3658,797,1452,715,2.6623,119098,INLAND,,120700
-122.29,37.89,52,2178,421,940,423,5.0551,252468,NEAR BAY,,232200
-122.01,37.91,21,10093,1269,3645,1219,7.6877,376300.02,NEAR BAY,,367700
-122.38,37.73,40,543,,259,89,2.2167,207178.02,NEAR BAY,,193800
-121.96,37.55,4,3746,993,1606,838,4.1387,188042,<1H OCEAN,,162500
-121.49,38.61,6,4391,974,1982,914,3.4291,113847,INLAND,,105300
-121.3,38.72,15,2514,482,1166,503,2.2813,128832,INLAND,,131900
-122.53,37.89,35,4127,689,1596,707,5.9073,397445.01,NEAR BAY,,400400
-119.04,35.35,27,4590,897,2212,894,3.1753,83757,INLAND,,85000
-117.74,33.73,18,328,68,391,60,4.1167,115281,<1H OCEAN,,87500
-122.49,37.86,52,2175,510,809,503,4.5398,442406.17,NEAR BAY,,442000
-118.5,34.02,28,5109,1482,2313,1451,3.3266,456438.04,<1H OCEAN,,483300
-117.92,33.84,38,1316,263,671,278,3.2969,212141,<1H OCEAN,,220000
-122.49,37.78,49,2176,441,1040,448,4.2414,442665.59,NEAR BAY,,500001
-118,33.82,18,2947,559,1820,551,4.5294,210225,<1H OCEAN,,224800
-122.2,37.84,30,2211,346,844,343,6.0666,333461.04,NEAR BAY,,311500
-118.06,34.09,38,2036,388,1096,371,4.0625,242064,<1H OCEAN,,262500
-117.22,32.74,52,1283,173,436,190,7.4029,349846.01,NEAR OCEAN,,345700
-122.07,37.72,26,3204,477,1411,484,5.4834,281415,NEAR BAY,,295200
-117.21,32.83,35,2259,501,1340,511,3.4482,173269.01,NEAR OCEAN,,162500
-118.29,33.84,11,2274,617,1897,622,3.5094,170594,<1H OCEAN,,162900
-117.95,33.68,19,1028,191,340,159,3.6364,256159.03,<1H OCEAN,,252800
-120.37,34.9,17,2649,386,1057,362,4.7813,301885.01,<1H OCEAN,,326800
-122.76,38.44,11,2895,524,1633,534,4.7283,185989,<1H OCEAN,,170200
-118.32,33.89,45,1928,453,1323,458,4.2813,210376,<1H OCEAN,,210100
-117.06,32.58,13,3435,708,1761,699,3.4792,122302,NEAR OCEAN,,107600
-121.05,38.14,19,3326,561,1544,511,2.9875,155403,INLAND,,166300
-119.06,34.36,52,1409,359,981,304,2.7951,195452.01,<1H OCEAN,,199300
-118.01,33.7,24,3856,567,1741,588,7.248,310929.01,<1H OCEAN,,302700
-121.83,37.38,15,4430,992,3278,1018,4.5533,210375,<1H OCEAN,,209900
-118.16,33.91,41,1806,408,1146,374,2.9643,164087,<1H OCEAN,,162200
-118.74,34.27,23,2493,522,1488,505,4.18,212996,<1H OCEAN,,215000
-117.08,32.7,35,1477,264,852,279,3.1786,107558,NEAR OCEAN,,100600
-122.42,37.62,40,1545,264,756,282,4.4643,295180,NEAR OCEAN,,308100
-118.23,33.94,35,1090,267,1339,263,2.1607,100846,<1H OCEAN,,97600
-122.43,37.63,15,2748,997,1447,901,3.5214,185572,NEAR OCEAN,,144200
-121.42,38.48,13,7880,1992,4749,1882,1.9657,120095,INLAND,,116000
-121.47,38.7,31,1007,181,563,185,3.625,98503,INLAND,,91300
-122.04,37.31,24,3388,633,1627,585,5.154,343098,<1H OCEAN,,355100
-117.34,34.11,29,2912,566,2188,518,3.2656,94952,INLAND,,90600
-122.09,37.7,30,1751,269,731,263,6.005,275394.02,NEAR BAY,,263900
-118.36,33.93,27,4445,1231,3340,1113,3.1656,210902,<1H OCEAN,,204500
-119.92,36.77,18,1422,243,702,230,3.6204,107534,INLAND,,119800
-122.47,37.78,51,1485,386,880,385,2.7431,319466.06,NEAR BAY,,307100
-120.8,35.33,20,2200,393,996,365,3.587,279635,NEAR OCEAN,,330000
-122.28,37.85,48,2063,484,1054,466,2.2625,134639,NEAR BAY,,132900
-118.02,34.11,35,2454,458,1110,435,3.8029,327053,INLAND,,414800
-117.75,33.54,21,8711,1544,3173,1396,5.0907,360236.02,<1H OCEAN,,378200
-118.19,33.98,33,151,83,380,83,1.4224,178044,<1H OCEAN,,189600
-116.9,32.79,21,3770,491,1410,446,6.7685,294140,<1H OCEAN,,294700
-119.57,36.7,7,1761,309,974,308,3.7261,88504,INLAND,,83900
-118.43,34.17,42,777,102,284,113,11.2093,500001,<1H OCEAN,,500001
-121.29,38.01,10,69,16,50,20,3.75,159790,INLAND,,120800
-117.93,33.64,24,1395,396,1478,404,2.5301,199606,<1H OCEAN,,192900
-116.88,33.05,11,7217,1583,4197,1502,2.8827,156186,<1H OCEAN,,166700
-121.37,38.61,42,945,193,460,193,3.7569,136301,INLAND,,127100
-117.8,33.77,29,5436,707,2046,685,8.7496,390022.19,<1H OCEAN,,349500
-118.51,34.11,29,9013,1117,2919,1061,13.947,500001,<1H OCEAN,,500001
-122.43,37.73,52,3602,738,2270,647,3.8934,255707,NEAR BAY,,251800
-118.03,34.06,31,1513,389,1396,364,2.4706,168495,<1H OCEAN,,170600
-117.86,33.82,9,1682,291,1015,271,6.6603,252298,<1H OCEAN,,230900
-116.91,32.87,14,3048,597,1690,576,4.3818,155732,<1H OCEAN,,147100
-119.73,36.56,32,1513,272,1038,272,3.0469,80721,INLAND,,82700
-116.4,33.78,8,3059,500,612,208,6.8729,259980,INLAND,,259200
-118.21,33.97,43,1751,400,1558,379,3.0313,163993,<1H OCEAN,,166100
-117.08,32.74,35,1434,253,753,228,2.3812,132672,NEAR OCEAN,,135100
-122.67,38.47,19,1848,428,1130,433,3.0568,186968,<1H OCEAN,,190300
-122.49,37.76,52,2245,425,1091,409,3.5909,330971,NEAR BAY,,331200
-118.24,33.99,44,448,116,504,96,1.875,100684,<1H OCEAN,,98600
-117.78,33.86,16,4390,660,2146,633,6.1504,270566.01,<1H OCEAN,,266000
-117.19,32.8,16,2593,794,1235,684,3.1304,183656.01,NEAR OCEAN,,166300
-122.23,37.88,41,880,129,322,126,8.3252,446573.16,NEAR BAY,,452600
-122.4,37.75,44,6848,1584,3269,1383,2.8679,259897.01,NEAR BAY,,243300
-122.03,37.59,16,4371,889,2530,817,4.6786,239132,NEAR BAY,,256000
-117.74,34.05,27,852,237,1024,221,2.1141,108484,INLAND,,110900
-122.17,38.06,16,3515,626,1764,626,4.4397,187022,NEAR BAY,,187100
-118.23,33.96,39,405,163,686,164,1.695,96816,<1H OCEAN,,94800
-117.47,34.07,24,1017,227,568,187,1.5972,109369,INLAND,,112500
-117.08,32.68,19,3635,1078,3127,1098,1.324,117422,NEAR OCEAN,,122600
-121.41,38.56,17,7228,1369,2455,1365,5.1385,177643,INLAND,,179500
-122.61,38.24,25,2990,450,1335,434,4.7,204225,<1H OCEAN,,190100
-117.99,33.68,14,3305,841,2272,769,3.4899,217494,<1H OCEAN,,216700
-121.42,38.54,18,2525,501,1726,468,2.398,92955,INLAND,,87600
-118.21,34.64,16,2573,427,1273,426,5.9508,190448,INLAND,,181100
-117.07,32.78,26,3725,623,1516,627,4.7143,249067,NEAR OCEAN,,268300
-121.92,37.34,52,2584,491,1087,433,4.4,337015,<1H OCEAN,,391300
-118.55,34.19,31,1856,370,990,360,4.3654,244190.01,<1H OCEAN,,223800
-118.3,34.02,27,2190,626,1768,528,1.2446,111762,<1H OCEAN,,103800
-117.09,32.66,38,833,206,570,182,1.8333,123666,NEAR OCEAN,,127100
-117.45,34.1,9,4288,1017,3156,900,2.7827,108643,INLAND,,105800
-121.94,37.75,17,2559,370,1238,377,6.2781,272155,<1H OCEAN,,269800
-118.18,34.22,40,1983,298,853,271,5.9845,284755.03,<1H OCEAN,,241700
-121.95,38.65,19,1265,228,755,218,3.3472,89484,INLAND,,69800
-118.28,34.1,48,805,246,633,235,2.3421,206335,<1H OCEAN,,200000
-121.47,38.5,17,1895,424,620,417,1.7188,130976,INLAND,,137500
-117.1,32.58,23,1662,377,1318,386,2.3,123199,NEAR OCEAN,,120800
-121.97,36.98,17,2813,497,1337,477,3.7083,244027,NEAR OCEAN,,252400
-118.13,34.15,24,1125,341,579,321,2.8125,154969,<1H OCEAN,,141700
-119.08,36.09,25,1880,339,1003,315,2.7298,95326,INLAND,,103400
-122.66,38.48,16,2697,490,1462,515,4.2051,198764,<1H OCEAN,,190300
-121.36,38.03,7,3461,859,1518,741,3.5684,98704,INLAND,,78700
-117.37,34.13,18,5877,1043,3114,1002,4.0294,130433,INLAND,,133200
-117.36,34.1,31,2587,531,1227,489,2.3578,90971,INLAND,,88600
-122.91,38.46,18,2021,,912,329,4.5,253389,<1H OCEAN,,251900
-121.82,39.75,29,7744,1375,3316,1365,3.0253,107870,INLAND,,111400
-117.35,33.21,24,1586,262,912,298,4.25,190371.05,NEAR OCEAN,,150300
-120.99,37.68,28,3269,647,1595,617,2.2336,106272,INLAND,,112700
-120.25,39.34,9,2739,555,294,110,3.1842,151199,INLAND,,162500
-122.27,37.83,48,1798,432,987,374,1.0972,113310,NEAR BAY,,104500
-118.29,34.1,39,2196,582,1165,538,2.9417,242250,<1H OCEAN,,254200
-119.83,36.75,33,662,183,607,181,1.3929,56070,INLAND,,55600
-118.15,34.14,27,1499,426,755,414,3.875,252335,<1H OCEAN,,258300
-118.66,34.1,12,2560,365,907,366,10.076,485246.82,NEAR OCEAN,,500001
-122.06,37.96,10,7136,1691,2959,1507,3.9816,184140,NEAR BAY,,182000
-120.49,35.35,17,3043,608,1457,545,3.1641,163868,<1H OCEAN,,158600
-122.24,40.17,51,2378,584,1083,494,1.577,56621,INLAND,,51900
-121.35,38.61,27,3900,776,1549,761,2.7788,120704,INLAND,,115700
-117.36,34.54,7,3940,764,2140,711,3.0357,91700,INLAND,,91300
-118.35,34.1,20,2745,782,1161,739,3.9044,431918.13,<1H OCEAN,,436400
-117.27,33.18,4,3371,773,1481,627,2.9133,192974,NEAR OCEAN,,215700
-117.13,32.92,16,1565,257,893,239,5.5036,194944,<1H OCEAN,,192300
-122.26,37.83,52,1443,311,660,292,3.0125,196597,NEAR BAY,,184400
-118.22,34.1,33,1903,386,1187,340,4.0469,202024,<1H OCEAN,,196600
-122.45,37.78,52,2686,606,1392,578,4,383709.04,NEAR BAY,,355300
-117.21,34.11,26,1757,304,905,281,3.4103,95998,INLAND,,90900
-122.64,38.23,49,2300,463,1061,429,4.075,233134,<1H OCEAN,,228800
-118.18,33.99,36,988,337,1508,351,2.4375,155342,<1H OCEAN,,154800
-120.58,38.77,21,1661,406,789,319,2.3583,110454,INLAND,,108700
-115.41,32.99,29,1141,220,684,194,3.4038,98906,INLAND,,107800
-117.93,33.84,23,2870,653,1680,598,3.2301,194533,<1H OCEAN,,189900
-118.42,34.15,18,1880,420,681,333,4.3214,372817.03,<1H OCEAN,,372300
-121.89,37.31,52,1994,404,1014,389,4.3882,240444,<1H OCEAN,,223600
-118.38,33.95,35,3259,967,2003,920,3.2708,369900.02,<1H OCEAN,,400000
-120.26,39.32,24,6012,1227,780,358,3.0043,123349,INLAND,,122100
-117.69,33.52,3,7374,1444,3214,1279,4.538,264574.02,<1H OCEAN,,278200
-121.34,38.05,16,667,92,267,90,5.6147,227382,INLAND,,244700
-117.74,34.11,28,3494,566,1391,522,5.3637,232007.06,INLAND,,214700
-116.14,34.22,32,3298,1228,763,360,1.875,54950,INLAND,,47800
-121.83,37.26,15,3243,551,1752,551,5.5849,258508,<1H OCEAN,,257400
-119.16,34.27,24,1824,331,1049,320,5.9181,270420.02,NEAR OCEAN,,221100
-120,38.52,16,3045,543,202,102,3.15,140370,INLAND,,140600
-117.13,32.73,43,2706,667,1531,614,2.1513,137169,NEAR OCEAN,,145000
-121.59,37.02,14,6355,1279,3704,1224,4.4233,232913,INLAND,,228600
-118.09,33.93,36,1585,323,1205,343,4.5306,178952,<1H OCEAN,,183400
-118.1,33.94,33,639,129,460,118,3.1607,185385,<1H OCEAN,,189000
-116.95,32.82,12,5535,1434,3112,1262,2.5949,117217,<1H OCEAN,,108300
-118.21,33.93,41,619,138,636,145,2.5083,123044,<1H OCEAN,,118100
-118.01,33.89,34,1653,292,1003,310,4.6,201604,<1H OCEAN,,203400
-117.1,32.58,33,393,76,330,80,4.1029,133793,NEAR OCEAN,,122700
-122.19,38.07,20,3000,525,1207,491,4.6406,207086,NEAR BAY,,217500
-118.14,33.89,33,1250,276,866,268,4.1708,177561,<1H OCEAN,,175000
-122.51,38.06,24,9493,1935,5162,1880,3.0742,177206,NEAR BAY,,118800
-117.08,33.11,31,1832,444,1669,463,2.2146,118953,<1H OCEAN,,116700
-117.25,32.84,19,1759,214,659,195,10.7751,497204.87,NEAR OCEAN,,500001
-118.17,34.11,26,4971,996,2370,932,4.9676,358892.02,<1H OCEAN,,381400
-122.61,38.24,17,1728,271,897,284,3.4896,188264,<1H OCEAN,,185900
-121.95,37.21,20,2345,322,890,276,10.0187,497629.97,<1H OCEAN,,500001
-118.31,33.84,52,1819,464,1068,424,3.625,265514,<1H OCEAN,,270700
-118.34,33.84,36,1407,231,676,231,5.269,325568,<1H OCEAN,,331900
-122.44,37.75,28,4930,1381,2232,1321,4.3232,354538.02,NEAR BAY,,316200
-122.49,37.69,36,1344,258,782,265,4.5,273150,NEAR OCEAN,,275600
-118.99,35.33,36,1590,367,1311,390,1.6786,53761,INLAND,,52900
-120.67,40.5,15,5343,,2503,902,3.5962,105844,INLAND,,85900
-118.14,34.07,52,695,145,523,170,3.665,214447,<1H OCEAN,,220400
-118.2,34.19,38,2176,266,798,243,15.0001,499691.97,<1H OCEAN,,500001
-117.95,34.02,19,1129,258,900,228,3.875,144682,<1H OCEAN,,135600
-119.55,36.71,32,1963,508,2052,518,1.9076,56676,INLAND,,55800
-117.89,33.9,23,1533,226,693,230,7.898,295388,<1H OCEAN,,258200
-118.08,34.15,28,238,58,142,31,0.4999,383924.65,INLAND,,500001
-117.98,33.82,34,1290,220,867,241,5.5486,216425,<1H OCEAN,,218100
-118.35,33.93,31,2746,697,1973,598,3.5139,196305,<1H OCEAN,,192800
-118.46,34.06,20,5448,1532,2202,1442,4.2554,462653.76,<1H OCEAN,,500001
-117.59,33.88,13,3239,849,2751,813,2.6111,115806,INLAND,,107000
-118.44,34.21,37,1665,335,1011,343,4.8703,196352,<1H OCEAN,,185100
-118.14,33.76,50,2960,761,1179,718,3.5214,396692.1,NEAR OCEAN,,398100
-119.36,36.21,25,1170,259,804,257,1.3889,51219,INLAND,,50200
-118.39,34.02,38,2521,647,1091,597,4.1296,329418.01,<1H OCEAN,,322900
-117.87,33.7,17,3216,607,1916,618,4.9153,241413,<1H OCEAN,,266400
-114.66,32.74,17,1388,386,775,320,1.2049,48318,INLAND,,44000
-120.4,38,17,2098,370,912,354,2.6544,113492,INLAND,,112600
-118.25,33.97,36,1026,294,1316,268,1.7708,102464,<1H OCEAN,,102600
-121.87,37.67,10,4337,800,1813,743,5.5,247740,INLAND,,247200
-122.04,38.28,25,3304,493,1464,488,5.2527,154981,INLAND,,130600
-121.64,39.22,37,1189,248,627,219,3.8611,100413,INLAND,,100000
-117.84,33.84,23,4388,864,2526,846,4.5217,221249,<1H OCEAN,,219400
-121.32,38.89,9,5927,1269,3369,1176,2.8194,114479,INLAND,,111300
-122.25,37.89,42,2863,460,1031,448,6.7138,369810.02,NEAR BAY,,368600
-117.69,34.1,17,3759,1035,1722,847,2.6074,142854,INLAND,,137500
-118.6,34.08,40,866,181,399,176,6.91,415043.26,<1H OCEAN,,380000
-118.13,33.77,37,4365,926,1661,868,5.3046,345408.04,NEAR OCEAN,,360700
-117.66,34.1,37,1971,345,939,358,3.4634,146007,INLAND,,145300
-122.16,37.75,24,1790,454,1137,386,2.537,110759,NEAR BAY,,107900
-117.89,34.09,37,1813,394,1100,375,3.4453,183774,<1H OCEAN,,176700
-117.03,33.89,6,78,11,27,10,3.125,200153.08,INLAND,,187500
-119.06,34.38,33,1465,262,731,266,3.9464,235030,<1H OCEAN,,230300
-121.82,37.28,31,1340,235,1336,270,4.2361,183643,<1H OCEAN,,179500
-118.1,34.06,31,2852,740,3100,725,2.9524,177091,<1H OCEAN,,178800
-121.14,37.47,38,2427,450,1272,474,2.8833,112120,INLAND,,115200
-117.32,34.16,9,711,139,316,152,4.0156,132749,INLAND,,131000
-118.24,33.91,40,972,240,761,225,1.4688,91383,<1H OCEAN,,88200
-117.97,33.63,25,2482,360,960,352,6.1572,345962.06,NEAR OCEAN,,344000
-121.96,37.13,26,50,5,17,4,15.0001,398500.13,<1H OCEAN,,400000
-117.64,33.51,15,1743,254,943,274,5.9339,286168.01,<1H OCEAN,,286000
-118.59,34.21,26,2335,669,1986,645,2.9974,187237,<1H OCEAN,,178800
-121.51,38.69,28,800,149,450,158,2.1029,106152,INLAND,,108600
-120.96,37.67,18,1442,229,538,220,4.2969,162034,INLAND,,163200
-122.28,37.81,19,1207,243,721,207,1.1111,117217,NEAR BAY,,108300
-121.42,37.73,2,2682,393,883,271,5.9934,197487,INLAND,,196700
-122.97,38.53,48,3939,860,1257,571,2.1165,110728,<1H OCEAN,,98700
-118.29,33.93,32,1815,488,1715,475,1.7244,108671,<1H OCEAN,,111200
-121.97,37.54,31,1949,344,986,322,4.6349,209504.01,<1H OCEAN,,196200
-117.71,33.58,2,2530,562,1066,510,4.6336,201747.01,<1H OCEAN,,187500
-117.17,32.75,52,1052,,381,201,3.0726,298704.03,NEAR OCEAN,,289600
-121.35,38.4,11,2322,459,1373,424,3.175,101483,INLAND,,94400
-119.73,36.83,14,3348,491,1584,493,5.0828,119236,INLAND,,111400
-118.29,33.92,34,1374,240,906,248,5.3292,175463.02,<1H OCEAN,,155500
-121.3,38.12,11,1792,252,767,263,7.6889,245825,INLAND,,229300
-117.7,33.68,29,5650,1084,3985,1056,2.8192,156480,<1H OCEAN,,162500
-118.24,33.97,43,1357,349,1657,331,2.0819,109616,<1H OCEAN,,111800
-122.59,38.78,15,764,145,366,143,3.375,105899,INLAND,,103100
-117.22,32.87,14,3512,807,1835,792,3.35,181638,NEAR OCEAN,,171000
-122.23,37.46,36,6090,1057,3081,1075,5.6629,348376.04,NEAR OCEAN,,343600
-120.19,38.03,17,8651,1579,2071,757,3.1076,131600,INLAND,,115800
-118.22,33.88,37,1149,280,1016,250,2.125,108276,<1H OCEAN,,101900
-118.19,33.78,35,1511,593,914,539,0.9318,174329,NEAR OCEAN,,187500
-120.64,35.46,6,5876,1406,2877,1304,2.5437,150087,<1H OCEAN,,146400
-116.84,33.02,11,1227,202,645,198,5.6674,218030,<1H OCEAN,,209800
-117.09,32.68,30,2662,653,1997,605,2.8089,126415,NEAR OCEAN,,120600
-122.77,38.39,35,2611,475,1293,463,2.75,180620,<1H OCEAN,,197500
-122.45,37.72,47,1773,345,1083,315,4.475,237371,NEAR BAY,,221200
-121.52,38.57,43,2360,471,1041,452,2.89,92508,INLAND,,86200
-118.13,34.58,29,2370,475,1746,483,3.7464,119697,INLAND,,113500
-118.6,34.19,16,14912,4183,5105,3302,2.8312,213806,<1H OCEAN,,213900
-118.44,34,40,1287,346,806,311,3.875,328697.02,<1H OCEAN,,321300
-117.03,32.73,32,1750,333,997,335,3.4784,145729,NEAR OCEAN,,154400
-121.89,37.34,46,1197,416,898,370,2.1714,194586.01,<1H OCEAN,,190600
-118.34,33.9,36,1158,219,628,253,4.7426,237345,<1H OCEAN,,242700
-118.48,34.42,21,1375,259,728,258,5.0166,229303,<1H OCEAN,,229000
-118.33,34.16,37,2381,575,1235,499,3.7941,255190.01,<1H OCEAN,,247800
-121.91,37.43,33,2791,496,1714,485,4.8304,231234,<1H OCEAN,,224900
-119.83,36.82,14,1087,165,365,176,7.2909,187624,INLAND,,155600
-122.47,37.76,52,2680,740,1587,713,2.5933,361562,NEAR BAY,,359600
